time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
2.738914537429809570e+01,-1.725000000000000000e+01,8.558316230773925781e+00,-2.329038858413696289e+00,-1.743750000000000000e+01,7.722364902496337891e+00,-6.569015383720397949e-01
2.739543509483337402e+01,-1.668750000000000000e+01,8.558316230773925781e+00,-2.329038858413696289e+00,-1.743750000000000000e+01,7.836806774139404297e+00,-6.561560630798339844e-01
2.741397905349731445e+01,4.771875000000000000e+01,1.027638816833496094e+01,-1.139767646789550781e+00,4.368750000000000000e+01,9.825166702270507812e+00,-9.260879158973693848e-01
2.743296647071838379e+01,-3.028125000000000000e+01,1.716981315612792969e+01,2.507337808609008789e+00,-1.321875000000000000e+01,1.783827400207519531e+01,-4.127091884613037109e+00
2.745326113700866699e+01,-3.796875000000000000e+01,2.068030548095703125e+01,5.712033271789550781e+00,-1.528125000000000000e+01,2.019222068786621094e+01,-6.834036350250244141e+00
2.747300791740417480e+01,-2.578125000000000000e+01,2.846452903747558594e+01,6.069288730621337891e+00,-1.031250000000000000e+00,2.810165786743164062e+01,-7.224523067474365234e+00
2.749408721923828125e+01,-2.700000000000000000e+01,3.730798339843750000e+01,5.850357532501220703e+00,2.906250000000000000e+00,3.537319564819335938e+01,-6.529052734375000000e+00
2.751344633102416992e+01,-2.934375000000000000e+01,4.221106719970703125e+01,4.867646694183349609e+00,-3.656250000000000000e+00,4.104203414916992188e+01,-6.082575321197509766e+00
2.753335738182067871e+01,-2.653125000000000000e+01,4.088087081909179688e+01,4.839584350585937500e+00,-1.162500000000000000e+01,4.012670516967773438e+01,-6.420367240905761719e+00
2.755336761474609375e+01,-1.893750000000000000e+01,3.950226974487304688e+01,4.814724445343017578e+00,-3.093750000000000000e+00,3.942034912109375000e+01,-6.664032459259033203e+00
2.757309079170227051e+01,-9.187500000000000000e+00,3.825365447998046875e+01,4.690755367279052734e+00,-2.812500000000000000e-01,3.857469940185546875e+01,-6.442732810974121094e+00
2.759391784667968750e+01,-3.468750000000000000e+00,3.689030456542968750e+01,4.664284706115722656e+00,3.937500000000000000e+00,3.759494400024414062e+01,-5.798243999481201172e+00
