time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
3.880976414680480957e+01,-1.003125000000000000e+01,8.879927635192871094e+00,-7.695076465606689453e-01,-1.659375000000000000e+01,7.114143848419189453e+00,9.135273098945617676e-01
3.881697344779968262e+01,-1.115625000000000000e+01,8.822202682495117188e+00,-7.223485112190246582e-01,-1.621875000000000000e+01,7.114143848419189453e+00,9.135273098945617676e-01
3.883497095108032227e+01,5.484375000000000000e+01,1.089691543579101562e+01,-1.616383641958236694e-01,4.350000000000000000e+01,9.562756538391113281e+00,1.982482969760894775e-01
3.885336208343505859e+01,-2.718750000000000000e+01,1.755003356933593750e+01,2.612300395965576172e+00,-1.528125000000000000e+01,1.786473846435546875e+01,-3.942165374755859375e+00
3.887376189231872559e+01,-3.393750000000000000e+01,2.070821762084960938e+01,5.660803794860839844e+00,-1.640625000000000000e+01,2.116047477722167969e+01,-6.469436645507812500e+00
3.889364957809448242e+01,-2.325000000000000000e+01,2.911946678161621094e+01,5.892356872558593750e+00,0.000000000000000000e+00,3.057032012939453125e+01,-7.008852481842041016e+00
3.891434144973754883e+01,-2.278125000000000000e+01,3.771961212158203125e+01,6.680217266082763672e+00,4.968750000000000000e+00,3.701831054687500000e+01,-5.869299411773681641e+00
3.893467617034912109e+01,-2.053125000000000000e+01,3.864849472045898438e+01,5.675877571105957031e+00,-4.031250000000000000e+00,4.024840927124023438e+01,-5.978478908538818359e+00
3.895438885688781738e+01,-1.921875000000000000e+01,3.751155853271484375e+01,5.261071205139160156e+00,-3.843750000000000000e+00,3.950688171386718750e+01,-5.999463081359863281e+00
3.897446870803833008e+01,-1.481250000000000000e+01,3.622564697265625000e+01,5.241846084594726562e+00,1.312500000000000000e+00,3.825845336914062500e+01,-6.209992408752441406e+00
3.899446249008178711e+01,-1.078125000000000000e+01,3.444662475585937500e+01,4.543609142303466797e+00,7.406250000000000000e+00,3.724129104614257812e+01,-5.291665554046630859e+00
3.901474928855895996e+01,-7.500000000000000000e+00,3.398738479614257812e+01,3.430750370025634766e+00,1.115625000000000000e+01,3.674578475952148438e+01,-4.692607879638671875e+00
3.903465962409973145e+01,-5.437500000000000000e+00,3.301254653930664062e+01,3.593935966491699219e+00,9.656250000000000000e+00,3.590637207031250000e+01,-5.002490520477294922e+00
3.905443739891052246e+01,-3.281250000000000000e+00,3.256589126586914062e+01,3.324018478393554688e+00,8.062500000000000000e+00,3.499414443969726562e+01,-4.244663238525390625e+00
3.907464289665222168e+01,-1.312500000000000000e+00,3.101357650756835938e+01,3.067949533462524414e+00,7.687500000000000000e+00,3.472734069824218750e+01,-3.790068387985229492e+00
3.909482955932617188e+01,-2.625000000000000000e+00,2.729861259460449219e+01,2.709131717681884766e+00,4.687500000000000000e+00,3.418814086914062500e+01,-3.759387016296386719e+00
3.911497473716735840e+01,-1.875000000000000000e+00,2.400447463989257812e+01,2.172866821289062500e+00,-9.375000000000000000e-02,3.356474304199218750e+01,-3.524756193161010742e+00
3.913651013374328613e+01,-2.812500000000000000e+00,2.139065742492675781e+01,2.049951553344726562e+00,-4.687500000000000000e-01,3.254364013671875000e+01,-3.292385578155517578e+00
3.915582966804504395e+01,-4.781250000000000000e+00,2.015128517150878906e+01,1.720141768455505371e+00,-1.312500000000000000e+00,3.171801948547363281e+01,-3.027357578277587891e+00
3.917539334297180176e+01,-4.500000000000000000e+00,1.874211502075195312e+01,1.417774915695190430e+00,-1.406250000000000000e+00,3.132741546630859375e+01,-2.977379560470581055e+00
3.919592976570129395e+01,-5.812500000000000000e+00,1.806605720520019531e+01,1.324644565582275391e+00,-1.406250000000000000e+00,3.039002609252929688e+01,-3.093821525573730469e+00
3.921600627899169922e+01,-5.343750000000000000e+00,1.721982765197753906e+01,1.209058046340942383e+00,-1.781250000000000000e+00,2.955034065246582031e+01,-2.808785438537597656e+00
3.923584532737731934e+01,-4.218750000000000000e+00,1.642957496643066406e+01,1.139217138290405273e+00,-1.406250000000000000e+00,2.864994621276855469e+01,-2.811878681182861328e+00
3.925596404075622559e+01,-3.000000000000000000e+00,1.600268745422363281e+01,1.414224028587341309e+00,-1.125000000000000000e+00,2.733859252929687500e+01,-2.635834693908691406e+00
3.927657103538513184e+01,-4.687500000000000000e-01,1.458629894256591797e+01,1.509235978126525879e+00,-2.812500000000000000e-01,2.590253448486328125e+01,-2.603605270385742188e+00
3.929651951789855957e+01,5.625000000000000000e-01,1.302819442749023438e+01,1.061976075172424316e+00,2.906250000000000000e+00,2.368684577941894531e+01,-2.558633565902709961e+00
3.931610536575317383e+01,2.812500000000000000e+00,1.155969810485839844e+01,1.119513511657714844e+00,3.375000000000000000e+00,2.179059600830078125e+01,-2.325336456298828125e+00
