time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
1.773336005210876465e+01,5.184170007705688477e-01,-6.459900736808776855e-01,3.392810225486755371e-01,-2.871247768402099609e+00,-4.291907250881195068e-01,4.861981570720672607e-01
1.773822951316833496e+01,5.184170007705688477e-01,-6.459900736808776855e-01,3.392810225486755371e-01,-2.871247768402099609e+00,-4.291907250881195068e-01,4.861981570720672607e-01
1.775727581977844238e+01,3.858307647705078125e+01,1.064995193481445312e+01,1.078772068023681641e+01,4.016780853271484375e+01,8.843185424804687500e+00,-8.906918525695800781e+00
1.777585172653198242e+01,8.347581863403320312e+00,1.110823440551757812e+01,7.493531703948974609e+00,3.874533891677856445e+00,1.095635509490966797e+01,-6.333461284637451172e+00
1.779615116119384766e+01,8.684677124023437500e+00,1.236714649200439453e+01,6.807604789733886719e+00,9.895023345947265625e+00,1.209368228912353516e+01,-5.659361839294433594e+00
1.781595563888549805e+01,6.271241664886474609e+00,1.369227695465087891e+01,6.734187126159667969e+00,1.351200008392333984e+01,1.298380279541015625e+01,-5.586958885192871094e+00
1.783621048927307129e+01,2.047557353973388672e+00,1.580925369262695312e+01,6.202884197235107422e+00,1.117456531524658203e+01,1.483921623229980469e+01,-5.195073127746582031e+00
1.785716748237609863e+01,-7.671690583229064941e-01,1.808233642578125000e+01,5.460908889770507812e+00,7.715188026428222656e+00,1.690006637573242188e+01,-4.632557868957519531e+00
1.787643408775329590e+01,-1.843127608299255371e+00,1.995334815979003906e+01,4.536434173583984375e+00,5.908778190612792969e+00,1.947911262512207031e+01,-3.948057889938354492e+00
1.789715003967285156e+01,-5.626985430717468262e-01,2.095357704162597656e+01,3.218474626541137695e+00,8.000403404235839844e+00,2.229579925537109375e+01,-2.666137695312500000e+00
1.791658568382263184e+01,7.552486062049865723e-01,1.678534889221191406e+01,1.965828061103820801e+00,9.795573234558105469e+00,2.272497940063476562e+01,-1.380206346511840820e+00
1.793715667724609375e+01,2.015280008316040039e+00,1.106601619720458984e+01,2.340724468231201172e-01,8.876785278320312500e+00,2.117166709899902344e+01,5.477058291435241699e-01
1.795715498924255371e+01,3.706906080245971680e+00,5.224768638610839844e+00,-1.692871451377868652e+00,5.440224647521972656e+00,1.875541114807128906e+01,2.537848949432373047e+00
1.797725296020507812e+01,3.882079839706420898e+00,-2.479757666587829590e-01,-3.392943382263183594e+00,2.977260589599609375e+00,1.623276329040527344e+01,3.986814022064208984e+00
1.799722290039062500e+01,4.063974380493164062e+00,-4.582417011260986328e+00,-4.572443962097167969e+00,3.632771015167236328e+00,1.346749114990234375e+01,4.722146511077880859e+00
1.801724457740783691e+01,3.582551717758178711e+00,-7.066076278686523438e+00,-5.082837104797363281e+00,5.557859897613525391e+00,1.048491859436035156e+01,4.845366001129150391e+00
1.803718495368957520e+01,2.189691781997680664e+00,-8.457314491271972656e+00,-5.184370994567871094e+00,6.643411636352539062e+00,7.468229293823242188e+00,4.855709552764892578e+00
1.805800127983093262e+01,2.389562875032424927e-01,-9.541595458984375000e+00,-5.054145812988281250e+00,6.964205265045166016e+00,3.800989866256713867e+00,4.658379077911376953e+00
1.807769846916198730e+01,-1.373656034469604492e+00,-1.044706344604492188e+01,-4.763164997100830078e+00,4.812815189361572266e+00,-5.693640112876892090e-01,3.992742300033569336e+00
1.809816408157348633e+01,-4.449248790740966797e+00,-1.004303741455078125e+01,-4.347255229949951172e+00,1.924404948949813843e-01,-4.198974609375000000e+00,2.908074855804443359e+00
1.811795210838317871e+01,-4.231680870056152344e+00,-7.282903671264648438e+00,-3.488050460815429688e+00,-6.816107273101806641e+00,-4.680456161499023438e+00,1.478611946105957031e+00
1.813851213455200195e+01,-3.024142265319824219e+00,-3.152036666870117188e+00,-2.557024002075195312e+00,-1.230658721923828125e+01,-3.506590843200683594e+00,3.220907449722290039e-01
1.815829324722290039e+01,-1.868975162506103516e+00,4.539427757263183594e-01,-1.831371068954467773e+00,-1.405325698852539062e+01,-1.709647536277770996e+00,-5.731083750724792480e-01
1.817861557006835938e+01,-6.704513549804687500e+00,9.317864775657653809e-01,-1.308289051055908203e+00,-1.179872608184814453e+01,-1.428088665008544922e+00,-1.078916192054748535e+00
1.819913315773010254e+01,-9.256046295166015625e+00,-2.681055665016174316e-01,-1.055184841156005859e+00,-1.110204029083251953e+01,-2.328072071075439453e+00,-1.402699708938598633e+00
1.821898460388183594e+01,-7.994273662567138672e+00,-2.163984298706054688e+00,-1.015357017517089844e+00,-1.218107223510742188e+01,-4.596571445465087891e+00,-1.543395519256591797e+00
1.823925566673278809e+01,-7.202668190002441406e+00,-3.783284664154052734e+00,-9.992434382438659668e-01,-1.274152469635009766e+01,-6.669831275939941406e+00,-1.627660512924194336e+00
1.825909709930419922e+01,-6.690351963043212891e+00,-4.971704959869384766e+00,-9.110119342803955078e-01,-1.251419067382812500e+01,-8.183586120605468750e+00,-1.629167795181274414e+00
1.827920508384704590e+01,-5.607211112976074219e+00,-5.161252498626708984e+00,-8.233211636543273926e-01,-1.400125598907470703e+01,-9.183275222778320312e+00,-1.676659226417541504e+00
1.829902648925781250e+01,-4.309829711914062500e+00,-4.884865283966064453e+00,-7.146608233451843262e-01,-1.600617408752441406e+01,-9.855157852172851562e+00,-1.756754159927368164e+00
1.831931519508361816e+01,-3.528491735458374023e+00,-4.181133747100830078e+00,-5.771174430847167969e-01,-1.668385505676269531e+01,-9.621006011962890625e+00,-1.833723187446594238e+00
1.833923029899597168e+01,-2.462092161178588867e+00,-3.040819883346557617e+00,-4.322060942649841309e-01,-1.734340286254882812e+01,-8.834190368652343750e+00,-2.033866643905639648e+00
1.835949683189392090e+01,-1.582178711891174316e+00,-1.822269201278686523e+00,-2.918516397476196289e-01,-1.720711898803710938e+01,-7.690717697143554688e+00,-2.210579872131347656e+00
