time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
2.481158971786499023e+01,-1.125000000000000000e+00,5.313507080078125000e+00,-1.706862926483154297e+00,-3.656250000000000000e+00,4.715680122375488281e+00,-4.114435017108917236e-01
2.481840348243713379e+01,-7.500000000000000000e-01,5.313507080078125000e+00,-1.706862926483154297e+00,-3.843750000000000000e+00,4.772446155548095703e+00,-4.586543738842010498e-01
2.483692622184753418e+01,6.103125000000000000e+01,8.370216369628906250e+00,-9.511318206787109375e-01,4.996875000000000000e+01,7.612852573394775391e+00,-1.018276214599609375e+00
2.485491633415222168e+01,-2.587500000000000000e+01,1.484569072723388672e+01,2.553210973739624023e+00,-1.228125000000000000e+01,1.505329895019531250e+01,-3.695842742919921875e+00
2.487509655952453613e+01,-3.000000000000000000e+01,1.627886581420898438e+01,5.170174121856689453e+00,-1.275000000000000000e+01,1.539189720153808594e+01,-5.685246467590332031e+00
2.489511561393737793e+01,-1.743750000000000000e+01,2.064426231384277344e+01,5.288998126983642578e+00,4.687500000000000000e-01,1.994312858581542969e+01,-4.813852310180664062e+00
2.491611623764038086e+01,-1.368750000000000000e+01,2.328141593933105469e+01,5.079269886016845703e+00,7.406250000000000000e+00,2.217746734619140625e+01,-4.982975482940673828e+00
2.493581438064575195e+01,-1.143750000000000000e+01,2.433075332641601562e+01,4.387420177459716797e+00,5.718750000000000000e+00,2.333020210266113281e+01,-4.499372959136962891e+00
2.495610857009887695e+01,-9.656250000000000000e+00,2.261593627929687500e+01,3.037122249603271484e+00,4.031250000000000000e+00,2.232931137084960938e+01,-2.595690488815307617e+00
2.497641086578369141e+01,-8.343750000000000000e+00,1.851396179199218750e+01,1.615422368049621582e+00,3.750000000000000000e+00,2.053891754150390625e+01,-2.481573343276977539e+00
2.499674391746520996e+01,-6.281250000000000000e+00,1.701542854309082031e+01,1.733469486236572266e+00,1.275000000000000000e+01,2.060734558105468750e+01,-2.634120941162109375e+00
2.501659226417541504e+01,-4.031250000000000000e+00,1.729704856872558594e+01,1.771963834762573242e+00,1.528125000000000000e+01,2.248912429809570312e+01,-3.517190694808959961e+00
2.503670883178710938e+01,-3.937500000000000000e+00,1.949494552612304688e+01,1.938633680343627930e+00,1.687500000000000000e+01,2.511433792114257812e+01,-4.082457065582275391e+00
2.505630779266357422e+01,-7.500000000000000000e-01,2.172415542602539062e+01,2.361918687820434570e+00,1.003125000000000000e+01,2.735746192932128906e+01,-3.578808307647705078e+00
2.507646703720092773e+01,2.062500000000000000e+00,2.240051651000976562e+01,2.340332508087158203e+00,1.068750000000000000e+01,2.833333969116210938e+01,-3.948556184768676758e+00
2.509694814682006836e+01,8.437500000000000000e-01,2.174586868286132812e+01,2.187113285064697266e+00,1.265625000000000000e+01,2.818481826782226562e+01,-4.460312843322753906e+00
2.511665844917297363e+01,3.187500000000000000e+00,2.123823547363281250e+01,2.347504854202270508e+00,1.350000000000000000e+01,2.688364410400390625e+01,-4.057898044586181641e+00
2.513654351234436035e+01,3.187500000000000000e+00,2.112658309936523438e+01,2.255653858184814453e+00,1.284375000000000000e+01,2.668591690063476562e+01,-4.233327388763427734e+00
2.515686559677124023e+01,4.875000000000000000e+00,2.196743774414062500e+01,2.562057733535766602e+00,1.425000000000000000e+01,2.672845458984375000e+01,-3.881697654724121094e+00
2.517686700820922852e+01,7.125000000000000000e+00,2.314671325683593750e+01,2.761533498764038086e+00,1.809375000000000000e+01,2.756203842163085938e+01,-3.995529890060424805e+00
2.519781088829040527e+01,9.000000000000000000e+00,2.483015632629394531e+01,3.183100461959838867e+00,1.846875000000000000e+01,2.750749397277832031e+01,-3.852909803390502930e+00
2.521709203720092773e+01,9.375000000000000000e+00,2.600942993164062500e+01,3.382576227188110352e+00,1.743750000000000000e+01,2.745221519470214844e+01,-3.806739807128906250e+00
2.523763680458068848e+01,1.021875000000000000e+01,2.628769302368164062e+01,3.707825422286987305e+00,1.575000000000000000e+01,2.745368385314941406e+01,-3.613837957382202148e+00
2.525880432128906250e+01,1.050000000000000000e+01,2.602850532531738281e+01,3.745301008224487305e+00,1.537500000000000000e+01,2.734312820434570312e+01,-3.521499633789062500e+00
2.527781724929809570e+01,1.096875000000000000e+01,2.524076843261718750e+01,3.866638422012329102e+00,1.565625000000000000e+01,2.712201309204101562e+01,-3.336821317672729492e+00
2.529786920547485352e+01,1.143750000000000000e+01,2.397451591491699219e+01,3.592604160308837891e+00,1.556250000000000000e+01,2.712201309204101562e+01,-3.336821317672729492e+00
2.531859421730041504e+01,1.078125000000000000e+01,2.279673385620117188e+01,3.584719419479370117e+00,1.453125000000000000e+01,2.707232284545898438e+01,-3.189844131469726562e+00
2.533770942687988281e+01,1.115625000000000000e+01,2.117094802856445312e+01,3.496247529983520508e+00,1.443750000000000000e+01,2.684661293029785156e+01,-3.053893804550170898e+00
2.535853314399719238e+01,9.843750000000000000e+00,1.971306037902832031e+01,3.449975490570068359e+00,1.331250000000000000e+01,2.701417732238769531e+01,-2.902599096298217773e+00
2.537861943244934082e+01,1.012500000000000000e+01,1.876136016845703125e+01,3.242789983749389648e+00,1.425000000000000000e+01,2.679331398010253906e+01,-2.814713239669799805e+00
