time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
1.499075031280517578e+01,-5.574733018875122070e-01,4.649675369262695312e+00,2.187064439058303833e-01,-1.551710247993469238e+00,4.837441921234130859e+00,1.103553250432014465e-01
1.499793362617492676e+01,-5.574733018875122070e-01,4.649675369262695312e+00,2.187064439058303833e-01,-1.551710247993469238e+00,4.837441921234130859e+00,1.103553250432014465e-01
1.501625609397888184e+01,9.722980499267578125e+01,6.530337810516357422e+00,6.766383647918701172e-01,9.309719848632812500e+01,7.231627464294433594e+00,-3.020528256893157959e-01
1.503512287139892578e+01,-1.828775596618652344e+01,1.364299392700195312e+01,3.889072656631469727e+00,-5.941866397857666016e+00,1.305181217193603516e+01,-3.377151012420654297e+00
1.505574250221252441e+01,-2.167008972167968750e+01,1.821125030517578125e+01,5.539454936981201172e+00,-6.807919025421142578e+00,1.788663864135742188e+01,-4.818715572357177734e+00
1.507520318031311035e+01,-7.640233516693115234e+00,2.410901641845703125e+01,5.604644775390625000e+00,4.341684341430664062e+00,2.424592781066894531e+01,-5.247560501098632812e+00
1.509509634971618652e+01,-8.754737854003906250e+00,2.928248977661132812e+01,4.642527103424072266e+00,2.823375225067138672e+00,3.137468147277832031e+01,-4.720762729644775391e+00
1.511520743370056152e+01,-1.051923847198486328e+01,3.202222061157226562e+01,3.243725776672363281e+00,-1.639946103096008301e+00,3.656780624389648438e+01,-3.400412559509277344e+00
1.513567018508911133e+01,-7.528251647949218750e+00,2.522738265991210938e+01,4.917467236518859863e-01,-3.394625186920166016e+00,3.513092041015625000e+01,-7.954145073890686035e-01
1.515553617477416992e+01,-2.351624727249145508e+00,1.599510669708251953e+01,-2.887278079986572266e+00,1.339841961860656738e+00,3.566887664794921875e+01,2.158239364624023438e+00
1.517585921287536621e+01,1.699474006891250610e-01,6.840913772583007812e+00,-6.414114475250244141e+00,2.791030645370483398e+00,3.570290756225585938e+01,4.490426540374755859e+00
1.519572997093200684e+01,1.904553025960922241e-01,-4.777354001998901367e-01,-8.396750450134277344e+00,3.416364669799804688e+00,3.372614669799804688e+01,5.447700500488281250e+00
1.521601772308349609e+01,-1.014498710632324219e+00,-6.034276962280273438e+00,-8.757577896118164062e+00,3.867876768112182617e+00,2.901678466796875000e+01,5.418138980865478516e+00
1.523611688613891602e+01,-1.382492184638977051e+00,-8.830656051635742188e+00,-8.060814857482910156e+00,3.966143608093261719e+00,2.352829170227050781e+01,4.841106891632080078e+00
1.525579667091369629e+01,-1.198340177536010742e+00,-8.911279678344726562e+00,-6.830502986907958984e+00,3.288130521774291992e+00,1.866129875183105469e+01,3.917620420455932617e+00
1.527605557441711426e+01,-8.545796275138854980e-01,-7.398226737976074219e+00,-5.389791488647460938e+00,1.077336788177490234e+00,1.453198528289794922e+01,2.805229187011718750e+00
1.529599976539611816e+01,2.977215945720672607e-01,-5.049224376678466797e+00,-3.905943155288696289e+00,-2.596574783325195312e+00,1.133846855163574219e+01,1.540893793106079102e+00
1.531635117530822754e+01,2.234038829803466797e+00,-2.558885812759399414e+00,-2.422821521759033203e+00,-6.385249137878417969e+00,9.525268554687500000e+00,2.561078667640686035e-01
1.533715295791625977e+01,1.451958566904067993e-01,3.681395053863525391e+00,-1.164032220840454102e+00,-1.094039821624755859e+01,1.092116451263427734e+01,-1.058807373046875000e+00
1.535648584365844727e+01,-1.943822860717773438e+00,7.307417392730712891e+00,-3.065842390060424805e-01,-1.443842124938964844e+01,1.319141197204589844e+01,-1.987131595611572266e+00
1.537642598152160645e+01,3.091480135917663574e-01,9.964163780212402344e+00,3.191649615764617920e-01,-1.546198844909667969e+01,1.601203346252441406e+01,-2.564229488372802734e+00
1.539705848693847656e+01,2.131277799606323242e+00,1.228224372863769531e+01,8.383774757385253906e-01,-1.449942588806152344e+01,1.880825614929199219e+01,-2.881198883056640625e+00
1.541651916503906250e+01,3.180153369903564453e+00,1.434810924530029297e+01,1.274261236190795898e+00,-6.392544746398925781e+00,2.130270195007324219e+01,-3.085133314132690430e+00
1.543718290328979492e+01,4.261267662048339844e+00,1.587251472473144531e+01,1.591786861419677734e+00,4.473582506179809570e-01,2.324832344055175781e+01,-3.194228887557983398e+00
1.545712995529174805e+01,5.118543148040771484e+00,1.645298957824707031e+01,1.807690024375915527e+00,4.896316528320312500e+00,2.440905761718750000e+01,-3.196036815643310547e+00
1.547712826728820801e+01,5.568966865539550781e+00,1.588795948028564453e+01,1.823268771171569824e+00,7.528428077697753906e+00,2.399250602722167969e+01,-3.234160423278808594e+00
1.549852705001831055e+01,5.737262248992919922e+00,1.415506172180175781e+01,1.686021447181701660e+00,9.657342910766601562e+00,2.234889793395996094e+01,-3.121628284454345703e+00
1.551852440834045410e+01,6.017101287841796875e+00,1.204341888427734375e+01,1.447239875793457031e+00,1.079099941253662109e+01,2.010301971435546875e+01,-2.987775325775146484e+00
1.553806304931640625e+01,6.351625919342041016e+00,1.003123664855957031e+01,1.188739538192749023e+00,1.101293468475341797e+01,1.773362350463867188e+01,-2.847724676132202148e+00
1.555912780761718750e+01,6.481917381286621094e+00,8.385872840881347656e+00,9.693295359611511230e-01,1.066152954101562500e+01,1.554271411895751953e+01,-2.728276252746582031e+00
1.557827138900756836e+01,6.420986652374267578e+00,7.214698791503906250e+00,8.121896386146545410e-01,1.014856624603271484e+01,1.370719718933105469e+01,-2.644677400588989258e+00
1.559844326972961426e+01,6.227643489837646484e+00,6.498218059539794922e+00,7.209497094154357910e-01,9.457942962646484375e+00,1.233373355865478516e+01,-2.598082065582275391e+00
1.561864399909973145e+01,6.033621788024902344e+00,6.173206806182861328e+00,6.775697469711303711e-01,8.764943122863769531e+00,1.142608642578125000e+01,-2.581316232681274414e+00
1.563877749443054199e+01,5.838892936706542969e+00,6.163435935974121094e+00,6.684280633926391602e-01,8.113018989562988281e+00,1.097679805755615234e+01,-2.585649490356445312e+00
1.565881586074829102e+01,5.592092037200927734e+00,6.389597892761230469e+00,6.844455599784851074e-01,7.600652694702148438e+00,1.093676853179931641e+01,-2.605061531066894531e+00
1.567938375473022461e+01,5.333449363708496094e+00,6.730514526367187500e+00,6.860196590423583984e-01,7.289745330810546875e+00,1.117478561401367188e+01,-2.668496370315551758e+00
1.569854140281677246e+01,5.011209011077880859e+00,7.053098201751708984e+00,7.495449185371398926e-01,6.842550277709960938e+00,1.143582344055175781e+01,-2.778894186019897461e+00
1.571906614303588867e+01,4.672122478485107422e+00,7.033536911010742188e+00,7.457251548767089844e-01,6.437660217285156250e+00,1.121607017517089844e+01,-2.887259006500244141e+00
1.573921966552734375e+01,4.418730735778808594e+00,6.533146858215332031e+00,7.547150850296020508e-01,6.125524520874023438e+00,1.049509239196777344e+01,-2.932100772857666016e+00
1.575915622711181641e+01,4.618635654449462891e+00,6.085338115692138672e+00,7.525895237922668457e-01,5.895397186279296875e+00,9.888417243957519531e+00,-2.899511575698852539e+00
1.577905583381652832e+01,4.842856407165527344e+00,5.728406429290771484e+00,7.365413904190063477e-01,5.647146701812744141e+00,9.369319915771484375e+00,-2.860015630722045898e+00
1.579980587959289551e+01,4.980731010437011719e+00,5.444911003112792969e+00,6.906125545501708984e-01,5.449665546417236328e+00,8.914969444274902344e+00,-2.823414325714111328e+00
1.582007861137390137e+01,5.093561649322509766e+00,5.357273101806640625e+00,7.180425524711608887e-01,5.232624530792236328e+00,8.676099777221679688e+00,-2.804839372634887695e+00
1.583988285064697266e+01,5.080188274383544922e+00,5.155897140502929688e+00,7.088642716407775879e-01,4.956505775451660156e+00,8.363062858581542969e+00,-2.780517816543579102e+00
