time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
1.287335801124572754e+01,-3.702796936035156250e+00,6.532119750976562500e+00,2.216408550739288330e-01,-4.659492015838623047e+00,6.692921638488769531e+00,1.160417348146438599e-01
1.288034892082214355e+01,-3.702796936035156250e+00,6.532119750976562500e+00,2.216408550739288330e-01,-4.659492015838623047e+00,6.692921638488769531e+00,1.160417348146438599e-01
1.289826273918151855e+01,8.142720031738281250e+01,8.741543769836425781e+00,6.885937452316284180e-01,7.822849273681640625e+01,9.359127998352050781e+00,-4.315975606441497803e-01
1.291710257530212402e+01,-9.941629409790039062e+00,1.717220306396484375e+01,3.622345209121704102e+00,-3.361303806304931641e-01,1.661098289489746094e+01,-3.330592632293701172e+00
1.293699741363525391e+01,-1.566768169403076172e+01,2.281184959411621094e+01,5.591150760650634766e+00,-2.278371572494506836e+00,2.194420623779296875e+01,-4.928900718688964844e+00
1.295728492736816406e+01,-1.075227165222167969e+01,3.048625373840332031e+01,6.059321403503417969e+00,3.433550119400024414e+00,2.993182182312011719e+01,-5.639525413513183594e+00
1.297746968269348145e+01,-9.577076911926269531e+00,3.518684768676757812e+01,5.658339023590087891e+00,2.140338659286499023e+00,3.595435333251953125e+01,-5.649318695068359375e+00
1.299907660484313965e+01,-8.824563980102539062e+00,3.638244628906250000e+01,5.386113643646240234e+00,3.045987129211425781e+00,3.825378799438476562e+01,-5.410041809082031250e+00
1.301759243011474609e+01,-7.609598636627197266e+00,3.522261810302734375e+01,5.236042976379394531e+00,6.391114234924316406e+00,3.863695144653320312e+01,-5.219088077545166016e+00
1.303813719749450684e+01,-4.994750976562500000e+00,3.224975204467773438e+01,4.366470813751220703e+00,6.542612552642822266e+00,3.858687973022460938e+01,-4.197497367858886719e+00
1.305842781066894531e+01,-7.227819561958312988e-01,3.073974227905273438e+01,3.587621450424194336e+00,3.580811023712158203e+00,3.849169921875000000e+01,-2.656464815139770508e+00
1.307827138900756836e+01,-8.269584774971008301e-01,2.858745574951171875e+01,2.328395366668701172e+00,5.639253616333007812e+00,3.841867828369140625e+01,-7.460424900054931641e-01
1.309963274002075195e+01,7.525374293327331543e-01,2.464336585998535156e+01,1.113984584808349609e+00,8.961712837219238281e+00,3.844091033935546875e+01,5.137462019920349121e-01
1.311906981468200684e+01,-1.125216364860534668e+00,2.294560241699218750e+01,-4.468996524810791016e-01,6.016909599304199219e+00,3.820104217529296875e+01,1.377416253089904785e+00
1.313927650451660156e+01,-5.666484355926513672e+00,1.281774902343750000e+01,-3.015108108520507812e+00,4.249516487121582031e+00,3.765747070312500000e+01,2.472161293029785156e+00
1.315941905975341797e+01,-6.816982269287109375e+00,2.263783454895019531e+00,-5.659449577331542969e+00,2.811706542968750000e+00,3.731940841674804688e+01,3.633579015731811523e+00
1.318057060241699219e+01,-8.257248878479003906e+00,-5.388217449188232422e+00,-7.147198200225830078e+00,-6.713527441024780273e-02,3.234738159179687500e+01,4.090693473815917969e+00
1.320105576515197754e+01,-6.659971714019775391e+00,-8.413335800170898438e+00,-7.209197521209716797e+00,-2.201425552368164062e+00,2.699340820312500000e+01,3.907340526580810547e+00
1.322052812576293945e+01,-3.199446916580200195e+00,-7.497655391693115234e+00,-6.484569072723388672e+00,-3.438835859298706055e+00,2.411721229553222656e+01,3.316725015640258789e+00
1.323938083648681641e+01,-2.320762395858764648e+00,-4.627492427825927734e+00,-5.541763305664062500e+00,-4.241874217987060547e+00,2.344480323791503906e+01,2.704045295715332031e+00
1.326010870933532715e+01,-3.107180893421173096e-01,-2.312915325164794922e+00,-4.702375411987304688e+00,-7.893494606018066406e+00,2.447951889038085938e+01,1.955900669097900391e+00
1.327989625930786133e+01,-6.524598002433776855e-01,7.279070615768432617e-01,-3.953228473663330078e+00,-7.381756782531738281e+00,2.510538482666015625e+01,1.317519426345825195e+00
1.329997587203979492e+01,-2.384800016880035400e-01,2.446828365325927734e+00,-3.525759220123291016e+00,-1.015221214294433594e+01,2.576623916625976562e+01,6.370336413383483887e-01
1.332015204429626465e+01,1.036001682281494141e+00,4.594496726989746094e+00,-3.096717834472656250e+00,-1.059116744995117188e+01,2.661847305297851562e+01,2.498975247144699097e-01
1.334052085876464844e+01,1.940427303314208984e+00,6.372626304626464844e+00,-2.695282697677612305e+00,-1.059163379669189453e+01,2.724263572692871094e+01,-1.518182158470153809e-01
1.336087155342102051e+01,2.698368310928344727e+00,7.837884902954101562e+00,-2.336241006851196289e+00,-1.017133617401123047e+01,2.766003799438476562e+01,-4.341065287590026855e-01
1.338044142723083496e+01,3.350170135498046875e+00,8.991054534912109375e+00,-2.001210451126098633e+00,-7.817985534667968750e+00,2.769747161865234375e+01,-7.203812003135681152e-01
1.340029478073120117e+01,3.472221136093139648e+00,9.712687492370605469e+00,-1.762053966522216797e+00,-4.164003372192382812e+00,2.804662895202636719e+01,-8.436895012855529785e-01
1.342051339149475098e+01,3.978915929794311523e+00,1.019515800476074219e+01,-1.537094831466674805e+00,2.662871181964874268e-01,2.762139892578125000e+01,-1.024610519409179688e+00
1.344105720520019531e+01,4.642857074737548828e+00,1.055162906646728516e+01,-1.303701281547546387e+00,4.685049057006835938e+00,2.678466224670410156e+01,-1.207362055778503418e+00
1.346202611923217773e+01,4.615871429443359375e+00,1.056815338134765625e+01,-1.073065400123596191e+00,7.489786148071289062e+00,2.544757080078125000e+01,-1.407422900199890137e+00
1.348118472099304199e+01,4.853137493133544922e+00,1.045243453979492188e+01,-7.978922724723815918e-01,9.675452232360839844e+00,2.432168579101562500e+01,-1.550699472427368164e+00
1.350151157379150391e+01,4.815160751342773438e+00,1.016696357727050781e+01,-7.124276757240295410e-01,1.025924015045166016e+01,2.309826087951660156e+01,-1.690235018730163574e+00
