time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
1.427154231071472168e+01,-9.750000000000000000e+00,5.809658050537109375e+00,-2.852002143859863281e+00,-2.156250000000000000e+00,4.149198532104492188e+00,-7.838737964630126953e-01
1.427880311012268066e+01,-9.375000000000000000e+00,5.752812385559082031e+00,-2.805512905120849609e+00,-1.687500000000000000e+00,4.149198532104492188e+00,-7.838737964630126953e-01
1.429680275917053223e+01,5.531250000000000000e+01,8.218344688415527344e+00,-1.308235526084899902e+00,5.409375000000000000e+01,6.860733509063720703e+00,-1.714030146598815918e+00
1.431553816795349121e+01,-2.878125000000000000e+01,1.478967285156250000e+01,3.003848552703857422e+00,-1.471875000000000000e+01,1.579866695404052734e+01,-4.185988903045654297e+00
1.433629393577575684e+01,-2.990625000000000000e+01,1.545471477508544922e+01,5.023975372314453125e+00,-8.062500000000000000e+00,1.269647026062011719e+01,-5.142076492309570312e+00
1.435557007789611816e+01,-1.293750000000000000e+01,2.580034255981445312e+01,4.929390430450439453e+00,4.781250000000000000e+00,2.139774894714355469e+01,-4.556592464447021484e+00
1.437622475624084473e+01,-1.640625000000000000e+01,3.096638679504394531e+01,4.195207595825195312e+00,7.781250000000000000e+00,2.324437904357910156e+01,-5.201384067535400391e+00
1.439652800559997559e+01,-1.875000000000000000e+01,3.736394500732421875e+01,2.216650724411010742e+00,9.562500000000000000e+00,2.696298027038574219e+01,-4.114328861236572266e+00
1.441656613349914551e+01,-1.518750000000000000e+01,3.749621963500976562e+01,1.946010112762451172e+00,1.003125000000000000e+01,2.684369468688964844e+01,-2.379002332687377930e+00
1.443673586845397949e+01,-1.331250000000000000e+01,3.652749633789062500e+01,2.040824651718139648e+00,1.406250000000000000e+01,2.495882034301757812e+01,-2.305405616760253906e+00
1.445825791358947754e+01,-6.187500000000000000e+00,3.567440795898437500e+01,1.707974791526794434e+00,1.715625000000000000e+01,2.506691169738769531e+01,-2.032861471176147461e+00
1.447819638252258301e+01,-2.625000000000000000e+00,3.494661331176757812e+01,1.515183091163635254e+00,1.846875000000000000e+01,2.664417076110839844e+01,-2.315573453903198242e+00
1.449851322174072266e+01,1.031250000000000000e+00,3.489527893066406250e+01,1.622417926788330078e+00,2.118750000000000000e+01,2.700814437866210938e+01,-2.958218812942504883e+00
1.451768565177917480e+01,6.281250000000000000e+00,3.517751312255859375e+01,1.761598467826843262e+00,1.753125000000000000e+01,2.325929832458496094e+01,-2.764480352401733398e+00
1.453751492500305176e+01,8.062500000000000000e+00,3.506272506713867188e+01,2.143214702606201172e+00,1.284375000000000000e+01,1.950414466857910156e+01,-3.146656751632690430e+00
1.455741405487060547e+01,6.375000000000000000e+00,3.523058319091796875e+01,2.568945169448852539e+00,8.906250000000000000e+00,1.737479400634765625e+01,-3.323299884796142578e+00
1.457752966880798340e+01,3.656250000000000000e+00,3.342121124267578125e+01,2.448205471038818359e+00,1.875000000000000000e+00,1.558254337310791016e+01,-3.391221046447753906e+00
1.459832096099853516e+01,8.437500000000000000e-01,3.074899864196777344e+01,2.432940721511840820e+00,3.656250000000000000e+00,1.552390575408935547e+01,-3.633308887481689453e+00
1.461770129203796387e+01,-1.593750000000000000e+00,3.091811943054199219e+01,2.763600587844848633e+00,0.000000000000000000e+00,1.719993400573730469e+01,-3.953575611114501953e+00
