time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
1.302823042869567871e+01,-1.087500000000000000e+01,7.710368156433105469e+00,-2.903596401214599609e+00,-2.156250000000000000e+00,4.781868457794189453e+00,-1.460640907287597656e+00
1.303591179847717285e+01,-1.040625000000000000e+01,7.710368156433105469e+00,-2.903596401214599609e+00,-2.343750000000000000e+00,4.724627494812011719e+00,-1.508756399154663086e+00
1.305337190628051758e+01,5.203125000000000000e+01,1.033004856109619141e+01,-2.144195556640625000e+00,5.118750000000000000e+01,8.542493820190429688e+00,-1.890001058578491211e+00
1.307211160659790039e+01,-3.365625000000000000e+01,1.669707298278808594e+01,2.836069822311401367e+00,-1.434375000000000000e+01,1.600241088867187500e+01,-3.650648832321166992e+00
1.309326434135437012e+01,-3.356250000000000000e+01,1.991571807861328125e+01,4.655451297760009766e+00,-9.375000000000000000e+00,1.645079040527343750e+01,-5.257952690124511719e+00
1.311258435249328613e+01,-2.100000000000000000e+01,2.686507987976074219e+01,5.149415016174316406e+00,-2.812500000000000000e-01,2.172356224060058594e+01,-4.704977512359619141e+00
1.313357210159301758e+01,-2.109375000000000000e+01,3.139812469482421875e+01,4.463066577911376953e+00,6.562500000000000000e+00,2.332126235961914062e+01,-5.449182033538818359e+00
1.315272903442382812e+01,-2.250000000000000000e+01,3.598129272460937500e+01,2.830168247222900391e+00,8.437500000000000000e+00,2.411662292480468750e+01,-4.456596851348876953e+00
1.317252540588378906e+01,-2.156250000000000000e+01,3.844178390502929688e+01,2.059083700180053711e+00,9.937500000000000000e+00,2.273923873901367188e+01,-2.995653867721557617e+00
1.319226431846618652e+01,-1.593750000000000000e+01,3.781685256958007812e+01,1.682442665100097656e+00,1.209375000000000000e+01,1.849053382873535156e+01,-2.033070087432861328e+00
1.321225523948669434e+01,-7.593750000000000000e+00,3.732138824462890625e+01,1.309630990028381348e+00,1.359375000000000000e+01,1.594920349121093750e+01,-1.576352834701538086e+00
1.323424482345581055e+01,-3.000000000000000000e+00,3.691335296630859375e+01,1.693130373954772949e+00,1.368750000000000000e+01,1.449073123931884766e+01,-1.488586902618408203e+00
1.325409507751464844e+01,6.562500000000000000e-01,3.657673263549804688e+01,2.229934215545654297e+00,1.396875000000000000e+01,1.511517810821533203e+01,-1.211704015731811523e+00
1.327325320243835449e+01,9.375000000000000000e-01,3.657603454589843750e+01,2.419492959976196289e+00,1.228125000000000000e+01,1.692139244079589844e+01,-1.209586977958679199e+00
1.329326176643371582e+01,1.031250000000000000e+00,3.657463455200195312e+01,2.798613548278808594e+00,1.171875000000000000e+01,1.973387527465820312e+01,-1.324038863182067871e+00
1.331313490867614746e+01,2.812500000000000000e+00,3.674384307861328125e+01,3.128809213638305664e+00,1.031250000000000000e+01,2.271094512939453125e+01,-1.667372107505798340e+00
1.333329367637634277e+01,1.968750000000000000e+00,3.668545532226562500e+01,3.555830717086791992e+00,8.062500000000000000e+00,2.512803077697753906e+01,-1.853840947151184082e+00
1.335315847396850586e+01,2.906250000000000000e+00,3.668440628051757812e+01,3.840170383453369141e+00,9.468750000000000000e+00,2.641120719909667969e+01,-2.243641853332519531e+00
1.337396168708801270e+01,3.093750000000000000e+00,3.639982986450195312e+01,3.984894752502441406e+00,7.125000000000000000e+00,2.662177276611328125e+01,-2.945187330245971680e+00
1.339420938491821289e+01,4.968750000000000000e+00,3.629607391357421875e+01,4.072107315063476562e+00,3.937500000000000000e+00,2.593183898925781250e+01,-3.284727811813354492e+00
1.341419839859008789e+01,4.593750000000000000e+00,3.571920776367187500e+01,4.221296787261962891e+00,7.687500000000000000e+00,2.475518226623535156e+01,-3.495918750762939453e+00
1.343402767181396484e+01,6.000000000000000000e+00,3.546109390258789062e+01,4.039556980133056641e+00,1.115625000000000000e+01,2.274366378784179688e+01,-3.243961811065673828e+00
1.345409107208251953e+01,6.468750000000000000e+00,3.324628067016601562e+01,3.591009140014648438e+00,1.068750000000000000e+01,2.035708236694335938e+01,-3.345533370971679688e+00
1.347457146644592285e+01,6.562500000000000000e+00,2.979608726501464844e+01,3.490080595016479492e+00,1.003125000000000000e+01,1.885257339477539062e+01,-3.592983007431030273e+00
1.349428033828735352e+01,6.187500000000000000e+00,2.675940322875976562e+01,3.395607709884643555e+00,8.156250000000000000e+00,1.813128852844238281e+01,-3.487998485565185547e+00
1.351554632186889648e+01,5.250000000000000000e+00,2.478275299072265625e+01,3.283182144165039062e+00,9.093750000000000000e+00,1.712980461120605469e+01,-3.543301582336425781e+00
1.353479218482971191e+01,4.875000000000000000e+00,2.337210464477539062e+01,2.971805572509765625e+00,9.093750000000000000e+00,1.635221290588378906e+01,-3.489698171615600586e+00
