time,L_knee,L_ankle_pitch,L_ankle_roll,R_knee,R_ankle_pitch,R_ankle_roll
1.712980914115905762e+01,-3.807138681411743164e+00,6.795360565185546875e+00,2.195388674736022949e-01,-4.685666561126708984e+00,7.004054546356201172e+00,1.079148948192596436e-01
1.713737034797668457e+01,-3.807138681411743164e+00,6.795360565185546875e+00,2.195388674736022949e-01,-4.685666561126708984e+00,7.004054546356201172e+00,1.079148948192596436e-01
1.715501451492309570e+01,8.117111206054687500e+01,8.753899574279785156e+00,7.246448397636413574e-01,7.806054687500000000e+01,9.440888404846191406e+00,-5.120637416839599609e-01
1.717490625381469727e+01,-1.115796184539794922e+01,1.859258079528808594e+01,3.415717363357543945e+00,-1.637636423110961914e+00,1.832866477966308594e+01,-3.126456260681152344e+00
1.719446349143981934e+01,-1.796023368835449219e+01,2.781501960754394531e+01,5.254623413085937500e+00,-4.046253681182861328e+00,2.674016571044921875e+01,-4.431849956512451172e+00
1.721501851081848145e+01,-1.428795814514160156e+01,3.182734870910644531e+01,5.716884613037109375e+00,1.523380726575851440e-01,3.136504554748535156e+01,-5.052215576171875000e+00
1.723446440696716309e+01,-1.443246555328369141e+01,3.472292327880859375e+01,4.966602325439453125e+00,1.192432284355163574e+00,3.507949066162109375e+01,-4.730677127838134766e+00
1.725579285621643066e+01,-1.150441646575927734e+01,3.711965179443359375e+01,4.982093811035156250e+00,7.360749721527099609e+00,3.892448043823242188e+01,-5.024227619171142578e+00
1.727564883232116699e+01,-9.393369674682617188e+00,3.690653991699218750e+01,5.505137443542480469e+00,1.006007003784179688e+01,3.858466720581054688e+01,-5.164620876312255859e+00
1.729548811912536621e+01,-6.983666896820068359e+00,3.496173095703125000e+01,5.473411560058593750e+00,9.995317459106445312e+00,3.820027542114257812e+01,-4.804584980010986328e+00
1.731495666503906250e+01,-4.596225261688232422e+00,3.279545974731445312e+01,5.027852058410644531e+00,1.150873661041259766e+01,3.777339935302734375e+01,-4.033071041107177734e+00
1.733501839637756348e+01,-5.898411870002746582e-01,3.077977752685546875e+01,4.668538570404052734e+00,1.418070793151855469e+01,3.741558837890625000e+01,-3.375427961349487305e+00
1.735563325881958008e+01,1.190072059631347656e+00,2.917619323730468750e+01,4.411135673522949219e+00,1.550551223754882812e+01,3.713265609741210938e+01,-2.755729198455810547e+00
